Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,37.55,1.534,0,1,7,White,3.891,1,1,0,0,ByOtherMeans,232,57,1
1,18.76,2.91,0,1,0,White,2.812,1,1,0,0,ByBirth,0,88,1
1,35.77,12.28,1,1,9,Asian,3.488,1,0,0,0,ByBirth,360,0,1
1,29.76,0.0,1,1,2,Black,11.989,1,1,0,0,ByBirth,70,22,1
1,76.75,0.0,1,1,9,Black,22.258,1,0,0,0,ByBirth,370,0,1
1,23.4,2.848,1,1,9,White,3.221,1,1,0,0,ByOtherMeans,56,0,1
1,36.8,0.119,1,1,4,White,3.364,1,1,0,0,ByBirth,50,0,1
1,76.75,3.021,1,1,4,Black,6.012,0,1,0,0,ByBirth,120,0,1
1,60.87,0.0,1,1,7,White,3.838,1,0,0,0,ByBirth,0,0,1
1,13.75,4.299,0,1,4,White,9.287,0,1,0,0,ByBirth,432,0,1
1,35.82,6.105,1,1,7,Black,3.786,1,0,0,0,ByBirth,0,36,1
1,24.28,8.843,1,1,4,Asian,3.151,1,1,0,0,ByBirth,0,0,1
1,21.53,3.365,1,1,8,White,3.03,1,1,0,0,ByOtherMeans,0,0,1
1,60.44,0.776,1,1,0,White,4.556,1,1,0,0,ByBirth,0,0,1
1,50.0,0.0,1,1,4,White,3.543,1,1,0,0,ByBirth,60,0,1
1,28.96,0.0,1,1,4,White,3.946,1,1,0,0,ByBirth,0,0,1
1,22.83,0.0,1,1,7,Black,7.579,1,1,0,0,ByBirth,583,0,1
1,41.91,14.846,1,1,10,White,3.215,1,1,0,0,ByBirth,220,0,1
1,19.8,4.146,1,1,7,Black,22.458,0,1,0,0,ByBirth,93,0,1
1,29.65,0.0,0,1,1,Other,5.491,1,1,0,0,ByBirth,0,0,1
1,39.44,1.556,1,1,7,White,3.585,1,1,0,0,ByBirth,260,0,1
1,18.05,2.427,0,1,7,White,6.211,1,1,0,0,ByBirth,515,99,1
1,41.71,0.0,0,1,10,White,3.099,1,1,0,0,ByBirth,140,0,1
1,61.73,2.551,1,1,10,Asian,21.158,1,0,0,0,ByBirth,274,0,1
1,23.56,2.058,1,1,0,Other,3.084,1,0,0,0,ByBirth,280,0,1
1,13.75,8.772,0,1,7,Black,3.07,1,1,0,0,ByBirth,60,0,1
1,51.48,9.983,1,1,4,White,4.738,1,1,0,0,ByBirth,110,0,1
1,20.12,0.0,1,1,4,White,4.072,1,0,0,0,ByBirth,0,36,1
1,15.98,5.284,1,1,9,White,3.043,1,1,0,0,ByBirth,320,0,1
1,22.04,0.0,1,1,8,Black,3.351,1,0,0,0,ByBirth,140,0,1
1,19.29,1.479,1,1,13,White,8.14,1,1,0,0,ByBirth,120,0,1
1,17.3,3.989,1,1,7,Black,8.886,1,0,0,0,ByBirth,0,0,1
1,28.94,18.712,0,1,12,Black,5.097,1,0,0,0,ByBirth,232,0,1
1,18.63,0.411,1,1,8,Black,3.382,1,1,0,0,ByBirth,0,0,1
1,66.22,0.0,0,1,7,White,15.798,1,1,0,0,ByBirth,500,0,1
1,43.69,0.06,0,1,13,White,4.443,1,1,0,0,ByBirth,0,0,1
1,17.11,0.0,1,1,9,White,5.825,1,1,0,0,ByBirth,102,0,1
1,41.64,0.735,1,1,8,Black,4.814,1,1,0,0,ByBirth,0,0,1
1,13.75,0.0,1,1,13,White,9.935,1,0,0,0,ByBirth,0,0,1
1,76.75,0.076,0,1,4,White,3.717,1,1,0,0,ByBirth,0,0,1
1,20.12,0.77,0,1,3,White,5.646,1,1,0,0,ByBirth,117,126,1
1,28.77,14.286,1,1,2,Black,9.566,0,1,0,0,ByBirth,164,0,1
1,13.75,4.024,1,1,9,Other,4.47,1,1,0,0,ByBirth,450,0,1
1,28.14,0.627,1,1,11,White,23.24,1,1,0,0,ByBirth,312,66,1
1,28.4,1.542,1,1,7,White,6.332,1,1,0,0,ByBirth,100,0,1
1,31.44,3.417,1,1,0,White,3.017,1,0,0,0,ByOtherMeans,375,0,1
1,25.96,0.0,1,1,4,White,20.14,1,0,0,0,ByBirth,0,0,1
1,30.58,1.404,1,1,8,White,9.367,1,1,0,0,ByBirth,280,0,1
1,60.96,0.0,1,1,13,White,2.984,1,1,0,0,ByOtherMeans,240,95,1
1,21.89,7.155,1,1,9,Black,11.417,1,1,0,0,ByBirth,0,103,1
1,23.77,10.157,1,1,9,White,18.327,1,1,0,0,ByBirth,80,0,1
1,23.23,0.0,1,1,4,Black,8.628,1,1,0,0,ByBirth,70,0,1
1,49.72,0.702,0,1,2,Black,3.089,1,0,0,0,ByBirth,0,0,1
1,52.48,2.684,1,1,3,White,3.177,1,0,0,0,ByBirth,410,86,1
1,20.08,0.488,1,1,5,Other,3.284,1,1,0,0,ByBirth,92,0,1
1,33.06,0.0,1,1,9,White,3.787,1,1,0,0,ByBirth,99,99,1
1,29.02,0.821,1,1,6,Other,3.531,1,1,0,0,ByBirth,100,0,1
1,56.9,0.047,1,1,9,White,3.335,1,1,0,0,ByBirth,0,0,1
1,41.85,0.0,1,1,4,White,4.569,1,1,0,0,ByBirth,0,0,1
1,13.75,4.621,1,1,8,White,7.438,1,1,0,0,ByBirth,290,0,1
1,28.1,0.421,1,1,9,Black,2.885,1,1,0,0,ByBirth,100,0,1
1,69.17,0.0,1,1,8,White,17.95,1,1,0,0,ByOtherMeans,120,0,1
1,24.05,2.026,1,1,4,White,3.462,1,0,0,0,ByBirth,0,90,1
1,21.61,0.0,1,1,4,Black,4.453,1,1,0,0,ByBirth,120,142,1
1,27.15,7.127,1,1,4,White,11.819,1,1,0,0,ByBirth,232,0,1
1,23.39,0.0,0,1,8,White,4.666,1,1,0,0,ByBirth,80,0,1
1,61.87,0.796,1,1,9,White,3.865,0,1,0,0,ByBirth,0,0,1
1,40.0,23.395,1,1,4,Other,22.793,1,1,0,0,ByBirth,380,0,1
1,42.67,0.282,1,1,5,White,3.856,1,0,0,0,ByBirth,120,0,1
1,34.25,1.162,1,1,1,White,4.091,1,1,0,0,ByBirth,500,0,1
1,50.29,0.0,1,1,0,White,3.165,1,1,0,0,ByBirth,280,0,1
1,28.48,0.006,1,1,7,White,3.592,1,0,0,0,ByBirth,80,0,1
1,17.5,3.438,1,1,7,White,19.299,1,1,0,0,ByBirth,80,67,1
1,25.49,0.0,1,1,8,White,21.168,1,1,0,0,ByBirth,0,0,1
1,76.75,0.0,1,1,5,White,2.915,1,1,0,0,ByBirth,0,0,1
1,19.23,2.546,0,1,4,White,9.756,1,1,0,0,ByBirth,0,0,1
1,27.29,13.219,1,1,4,Black,3.233,1,1,0,0,ByBirth,0,100,1
1,21.77,1.199,1,1,9,Asian,3.014,1,1,0,0,ByBirth,181,0,1
1,27.94,4.43,0,1,8,White,5.639,1,1,0,0,ByOtherMeans,300,0,1
1,13.84,0.0,1,1,4,White,3.248,0,1,0,0,ByBirth,0,0,1
1,55.2,7.769,1,1,4,Other,2.887,1,1,0,0,ByBirth,300,0,1
1,23.08,0.0,1,1,2,White,3.235,1,1,0,0,ByBirth,0,0,1
1,20.03,0.832,1,1,8,White,3.194,1,1,0,0,ByBirth,80,0,1
1,40.34,14.188,1,1,13,White,3.237,1,0,0,0,ByBirth,200,0,1
1,14.12,7.907,1,1,10,Black,5.388,0,1,0,0,ByBirth,0,0,1
1,14.76,1.152,0,1,1,White,3.056,1,1,0,0,ByBirth,232,101,1
1,18.04,11.584,0,1,8,Black,16.496,1,1,0,0,ByBirth,160,0,1
1,31.92,7.578,1,1,4,Black,10.261,0,1,0,0,ByBirth,181,0,1
1,61.15,6.996,1,1,2,Black,2.862,1,1,0,0,ByBirth,0,6,1
1,25.56,4.671,1,1,13,White,6.16,1,1,0,0,ByBirth,711,0,1
1,31.07,8.012,1,1,13,White,3.485,1,1,0,0,ByBirth,100,0,1
1,25.29,2.992,1,1,4,White,5.252,1,0,0,0,ByBirth,0,0,1
1,41.95,0.33,0,1,13,White,3.97,1,1,0,0,ByBirth,450,66,1
1,60.42,0.0,0,1,5,White,3.719,1,0,0,0,ByBirth,160,49,1
1,39.33,8.45,1,1,4,Black,4.064,1,1,0,0,ByBirth,144,0,1
1,17.21,1.468,1,1,4,Black,5.257,1,1,0,0,ByOtherMeans,216,0,1
1,13.75,0.23,1,1,9,White,10.876,1,1,0,0,ByBirth,120,0,1
1,23.64,0.0,0,1,0,White,4.002,1,1,0,0,ByBirth,150,86,1
1,17.19,0.0,1,1,7,White,4.884,1,1,0,0,ByBirth,80,0,1
1,47.36,0.0,1,1,13,White,3.561,1,1,0,0,ByBirth,290,133,1
1,34.98,0.0,1,1,3,White,5.551,1,1,0,0,ByBirth,80,0,1
1,15.62,16.639,1,1,4,White,5.716,1,0,0,0,ByBirth,422,0,1
1,68.67,0.874,1,1,7,White,2.984,1,0,0,0,ByBirth,100,30,1
1,22.71,0.0,1,1,4,White,20.48,1,1,0,0,ByBirth,120,0,1
1,14.15,2.73,1,1,2,White,2.884,1,0,0,0,ByBirth,168,69,1
1,22.18,0.0,0,1,7,Asian,5.856,1,1,0,0,ByBirth,300,0,1
1,24.32,0.0,1,1,0,White,3.389,1,1,0,0,ByBirth,228,98,1
1,13.75,0.0,0,1,9,Asian,7.385,0,0,0,0,ByOtherMeans,311,0,1
1,50.73,8.081,0,1,3,White,3.512,1,1,0,0,ByBirth,380,0,1
1,20.73,4.508,1,1,9,White,4.163,1,1,0,0,ByOtherMeans,280,82,1
1,21.8,0.0,1,1,4,Other,5.575,1,1,0,0,ByBirth,160,0,1
1,25.64,10.62,1,1,9,Black,8.926,1,1,0,0,ByBirth,450,0,1
1,43.05,0.0,1,1,2,Black,9.959,1,1,0,0,ByBirth,380,0,1
1,67.88,3.203,1,1,7,Black,4.637,1,1,0,0,ByBirth,360,0,1
1,20.57,8.711,0,1,4,White,10.777,1,1,0,0,ByBirth,400,0,1
1,13.75,0.232,1,1,9,White,4.129,1,0,0,0,ByOtherMeans,0,0,1
1,71.03,2.409,1,1,4,Black,18.938,1,1,0,0,ByBirth,300,88,1
1,49.71,0.077,1,1,4,White,6.27,1,1,0,0,ByBirth,0,0,1
1,26.32,0.0,0,1,9,Black,2.926,1,1,0,0,ByBirth,120,0,1
1,41.0,0.566,1,1,7,White,6.601,0,1,0,0,ByBirth,232,122,1
1,58.94,0.0,1,1,8,Asian,3.58,1,1,0,0,ByBirth,100,0,1
1,23.52,8.548,1,1,7,Black,3.668,1,1,0,0,ByBirth,0,0,1
1,13.75,1.865,1,1,6,Asian,2.809,1,1,0,0,ByBirth,160,0,1
1,23.11,5.349,1,1,4,Black,4.289,1,1,0,0,ByBirth,375,0,1
1,15.36,0.0,1,1,9,Black,4.58,1,1,0,0,ByBirth,711,0,1
1,39.55,1.543,1,1,13,White,20.555,1,1,0,0,ByBirth,320,0,1
1,56.26,0.0,0,1,13,White,3.092,1,1,0,0,ByBirth,300,0,1
1,15.45,1.66,1,1,8,White,9.32,1,0,0,0,ByBirth,352,0,1
1,14.53,3.206,1,1,0,White,2.805,0,0,0,0,ByBirth,0,0,1
1,13.75,3.462,1,1,13,White,8.603,1,1,0,0,ByBirth,70,0,1
1,48.01,0.0,1,1,7,White,3.605,1,1,0,0,ByOtherMeans,0,0,1
1,52.25,1.321,1,1,10,Black,16.473,1,0,0,0,ByBirth,0,0,1
1,42.54,0.0,1,1,3,White,3.367,1,0,0,0,ByBirth,80,0,1
1,70.77,3.052,1,1,2,White,3.034,1,0,0,0,ByBirth,300,44,1
1,22.83,0.0,0,1,13,Black,5.874,1,1,0,0,ByBirth,160,0,1
1,59.01,6.358,1,1,0,White,7.39,0,0,0,0,Temporary,370,0,1
1,36.77,0.966,1,1,9,Black,14.557,1,1,0,0,Temporary,88,46,1
1,20.79,0.778,1,1,4,White,3.526,1,1,0,0,ByBirth,70,0,1
1,26.97,0.0,1,1,1,White,2.865,1,1,0,0,ByBirth,80,0,1
1,55.57,0.085,1,1,1,Black,3.223,1,1,0,0,ByBirth,300,0,1
1,22.88,0.521,1,1,0,White,3.481,1,0,0,0,ByBirth,0,0,1
1,31.52,0.0,1,1,7,Black,15.225,1,1,0,0,ByBirth,140,0,1
1,21.78,5.223,1,1,2,White,4.653,1,1,0,0,ByBirth,240,7,1
1,13.75,2.424,1,1,4,White,4.349,1,1,0,0,ByBirth,0,0,1
1,42.25,7.377,1,1,0,White,23.023,1,1,0,0,ByOtherMeans,280,0,1
1,28.89,0.0,1,1,13,Black,8.852,1,0,0,0,ByBirth,0,4,1
1,31.14,4.504,1,1,8,White,9.723,1,1,0,0,ByBirth,400,0,1
1,23.35,0.0,1,1,4,Black,3.21,1,1,0,0,ByBirth,280,0,1
1,54.16,2.665,1,1,9,White,10.636,1,1,0,0,ByBirth,0,0,1
1,59.39,12.205,0,1,13,White,3.328,1,1,0,0,ByBirth,0,0,1
1,22.75,0.0,1,1,0,White,3.994,1,1,0,0,ByBirth,239,3,1
1,63.5,0.308,0,1,10,White,5.435,1,1,0,0,ByBirth,80,57,1
1,13.87,0.0,0,1,13,Asian,5.208,1,1,0,0,ByBirth,0,30,1
1,45.25,10.207,1,1,8,White,2.945,1,1,0,0,ByBirth,40,0,1
1,22.54,1.581,1,1,4,White,20.62,1,1,0,0,ByBirth,140,0,1
1,31.5,0.0,1,1,8,White,10.664,1,0,0,0,ByBirth,49,0,1
1,37.8,1.819,1,1,11,Other,6.572,1,1,0,0,ByBirth,22,0,1
1,15.06,1.236,1,1,1,Other,8.264,1,1,0,0,ByBirth,450,0,1
1,35.59,0.0,1,1,13,White,3.589,1,1,0,0,ByBirth,300,0,1
1,33.74,0.0,1,1,5,White,3.194,1,1,0,0,ByBirth,0,66,1
1,25.31,0.0,1,1,7,Black,7.896,1,0,0,0,ByBirth,80,0,1
1,23.63,0.046,1,1,1,White,3.22,1,0,0,0,ByBirth,450,0,1
1,28.3,5.594,1,1,5,White,3.274,1,1,0,0,ByBirth,154,0,1
1,26.01,2.925,1,1,4,Black,15.444,1,1,0,0,ByBirth,181,0,1
1,17.86,0.0,1,1,4,Black,9.497,1,1,0,0,ByBirth,0,0,1
1,20.16,7.645,1,1,8,White,4.865,1,1,0,0,ByBirth,349,0,1
1,34.43,2.071,0,1,4,Asian,4.099,1,1,0,0,ByBirth,80,0,1
1,21.41,5.502,0,1,8,White,3.506,1,1,0,0,ByBirth,80,0,1
1,29.01,0.0,0,1,7,White,7.044,1,1,0,0,ByBirth,0,122,1
1,29.55,1.9,1,1,6,Black,7.321,1,1,0,0,ByBirth,181,0,1
1,22.38,1.323,0,1,9,White,11.024,1,1,0,0,ByBirth,230,0,1
1,13.92,0.0,0,1,4,White,18.261,1,0,0,0,ByBirth,450,0,1
1,66.8,0.0,1,1,8,Other,2.889,1,0,0,0,ByBirth,0,0,1
1,17.73,1.291,1,1,2,Black,4.775,1,1,0,0,ByBirth,400,0,1
1,36.62,20.567,1,1,8,White,5.048,0,0,0,0,ByBirth,383,0,1
1,13.75,0.0,1,1,9,Other,3.727,1,1,0,0,ByBirth,80,0,1
1,31.17,9.372,1,1,9,White,4.046,1,1,0,0,ByOtherMeans,274,0,1
1,60.31,13.272,1,1,4,White,3.085,1,1,0,0,ByBirth,232,0,1
1,23.79,3.078,1,1,1,White,4.929,1,1,0,0,ByBirth,60,7,1
1,23.5,6.336,1,1,1,Black,5.04,1,1,0,0,ByBirth,300,101,1
1,23.98,0.392,0,1,13,White,3.383,1,1,0,0,ByBirth,100,0,1
1,25.03,3.29,1,1,10,Other,2.896,1,1,0,0,ByBirth,150,0,1
1,14.44,0.0,0,1,5,White,3.947,0,1,0,0,ByOtherMeans,50,102,1
1,75.46,0.494,1,1,8,White,3.246,1,0,0,0,ByBirth,312,0,1
1,28.65,0.983,1,1,5,White,5.932,1,1,0,0,ByBirth,40,0,1
1,50.34,0.403,1,1,13,Black,10.346,0,1,0,0,ByOtherMeans,432,0,1
1,25.04,2.901,0,1,13,White,13.763,1,1,0,0,ByBirth,220,0,1
1,39.59,0.0,1,1,13,White,11.333,1,1,0,0,ByBirth,0,113,1
1,35.77,0.0,1,1,4,White,3.022,1,1,0,0,ByBirth,80,0,1
1,24.15,15.205,1,1,9,White,5.887,1,1,0,0,Temporary,311,0,1
1,13.75,4.3,1,1,7,White,26.896,1,1,0,0,ByBirth,450,0,1
1,25.54,8.445,1,1,9,White,3.098,1,1,0,0,ByBirth,333,0,1
1,49.73,0.0,1,1,0,Black,2.879,1,1,0,0,ByBirth,70,0,1
1,26.08,0.0,0,1,13,White,4.094,1,1,0,0,ByBirth,0,123,1
1,35.21,0.0,0,1,0,White,6.341,1,0,0,0,ByBirth,300,42,1
1,36.75,3.84,1,1,4,White,7.59,1,1,0,0,ByBirth,240,60,1
1,60.23,3.577,1,1,8,White,3.384,1,0,0,0,ByBirth,230,0,1
1,26.13,7.229,1,1,13,Asian,5.585,1,0,0,0,ByBirth,117,0,1
1,24.95,1.794,1,1,2,White,14.153,1,0,0,0,ByBirth,20,0,1
1,42.96,12.344,0,1,2,White,8.328,1,1,0,0,ByBirth,395,0,1
1,60.12,0.0,1,1,4,White,3.578,1,1,0,0,ByBirth,100,0,1
1,13.75,0.0,0,1,3,White,2.984,1,0,0,0,ByBirth,330,0,1
1,40.1,2.514,1,1,5,White,4.346,1,1,0,0,ByBirth,400,0,1
1,48.97,0.0,0,1,1,White,3.344,1,1,0,0,Temporary,280,0,1
1,24.72,0.0,1,1,5,White,3.975,0,1,0,0,ByBirth,140,0,1
1,49.02,2.086,1,1,4,Black,6.43,0,1,0,0,ByBirth,290,0,1
1,44.75,13.438,1,1,4,Black,4.039,1,1,0,0,ByBirth,0,0,1
1,17.41,8.703,1,1,2,Black,2.817,1,1,0,0,ByBirth,240,0,1
1,13.75,0.758,1,1,3,White,3.285,1,1,0,0,ByBirth,80,0,1
1,50.36,5.444,0,1,0,White,3.234,1,1,0,0,ByBirth,120,0,1
1,73.96,0.0,0,1,9,White,3.37,1,1,0,0,ByBirth,100,19,1
1,22.74,5.48,1,1,9,White,8.802,1,1,0,0,ByBirth,88,10,1
1,29.18,3.034,0,1,4,Other,9.526,1,0,0,0,ByBirth,500,0,1
1,31.88,1.03,0,1,4,White,10.538,1,1,0,0,ByBirth,0,0,1
1,39.57,6.514,1,1,3,White,3.074,1,1,0,0,ByBirth,99,0,1
1,27.52,0.0,1,1,9,White,3.709,1,1,0,0,Temporary,100,0,1
1,20.84,18.798,0,1,9,Asian,3.143,0,0,0,0,ByBirth,200,0,0
1,32.25,3.078,0,1,2,White,3.429,0,0,0,0,ByOtherMeans,0,102,0
1,15.17,12.263,1,1,1,White,4.982,1,0,0,0,ByBirth,80,64,0
1,63.44,4.109,1,1,0,Black,6.224,1,0,0,0,Temporary,460,17,0
1,38.53,0.75,1,1,4,White,9.752,0,0,0,0,ByOtherMeans,0,2,0
1,57.5,3.546,0,1,5,White,5.568,0,1,0,0,ByOtherMeans,0,0,0
1,33.4,15.875,0,1,0,White,3.348,1,1,0,0,ByBirth,160,97,0
1,35.22,2.402,0,1,11,White,5.271,0,0,0,0,ByBirth,152,0,0
1,24.71,1.264,1,1,1,Asian,3.612,0,0,0,0,ByBirth,0,68,0
1,17.33,0.189,1,1,2,Black,13.875,1,0,0,0,ByBirth,420,19,0
1,20.79,3.234,1,1,7,White,3.066,0,1,0,0,ByOtherMeans,0,109,0
1,15.17,3.028,1,1,5,White,3.573,1,0,0,0,ByBirth,120,118,0
1,15.17,3.645,1,1,4,White,2.964,0,1,0,0,ByOtherMeans,60,49,0
1,15.17,2.512,0,1,4,Black,2.808,1,0,0,0,ByBirth,100,107,0
1,16.59,6.974,1,1,9,Asian,3.624,0,0,0,0,ByBirth,460,140,0
1,20.53,4.937,1,1,6,White,3.271,1,0,0,0,ByOtherMeans,420,36,0
1,52.43,15.406,1,1,6,Black,4.487,0,0,0,0,ByBirth,420,16,0
1,27.61,5.818,1,1,1,Asian,7.912,0,0,0,0,ByBirth,0,139,0
1,21.81,4.722,1,1,2,White,3.319,0,0,0,0,ByBirth,180,49,0
1,41.59,6.543,0,1,4,White,3.332,0,0,0,0,ByBirth,260,0,0
1,52.02,0.829,0,1,6,Black,2.917,0,1,0,0,ByBirth,320,106,0
1,23.51,0.0,1,1,1,Black,2.826,0,0,0,0,ByBirth,140,51,0
1,31.23,5.871,0,1,3,Black,4.311,0,0,0,0,ByBirth,200,0,0
1,26.63,8.213,1,1,7,White,3.561,0,0,0,0,ByBirth,163,15,0
1,15.17,1.654,0,1,4,White,3.838,0,0,0,0,ByOtherMeans,160,62,0
1,35.41,5.25,1,1,4,Asian,9.396,0,0,0,0,ByBirth,140,32,0
1,17.72,2.714,1,1,5,White,5.786,0,0,0,0,ByBirth,0,137,0
1,29.12,6.239,1,1,3,White,5.273,1,0,0,0,ByBirth,0,23,0
1,15.17,3.56,1,1,2,White,4.095,0,0,0,0,ByBirth,0,65,0
1,36.65,2.03,1,1,2,White,2.839,1,0,0,0,ByOtherMeans,112,52,0
1,34.65,2.97,0,1,2,White,8.01,0,0,0,0,ByBirth,329,55,0
1,30.43,3.017,1,1,2,Black,3.845,1,0,0,0,ByBirth,272,48,0
1,25.6,0.773,0,1,0,White,3.188,1,1,0,0,ByBirth,160,113,0
1,43.04,13.802,1,1,0,White,3.652,0,0,0,0,ByBirth,100,0,0
1,15.17,4.496,0,1,4,Asian,7.22,0,0,0,0,ByOtherMeans,110,100,0
1,17.29,1.873,1,1,4,Other,3.042,0,0,0,0,ByBirth,112,140,0
1,59.92,19.956,1,1,1,Asian,5.721,1,1,0,0,ByBirth,100,8,0
1,38.73,3.655,1,1,9,Other,2.842,0,0,0,0,ByBirth,329,0,0
1,16.74,15.519,1,1,2,White,4.855,1,0,0,0,ByBirth,465,39,0
1,18.83,3.072,0,1,6,White,6.265,0,0,0,0,ByBirth,160,110,0
1,20.84,2.346,0,1,10,White,4.84,0,0,0,0,ByOtherMeans,136,0,0
1,40.43,0.999,0,1,4,White,9.917,0,0,0,0,ByBirth,136,77,0
1,32.17,12.505,1,1,1,Other,3.957,1,0,0,0,ByBirth,180,30,0
1,35.01,2.496,1,1,7,White,2.902,0,0,0,0,ByBirth,80,0,0
1,24.22,3.484,0,1,9,Asian,9.943,1,0,0,0,ByBirth,200,88,0
1,15.64,18.569,1,1,6,White,4.753,0,0,0,0,ByBirth,180,108,0
1,19.0,2.937,0,1,9,White,3.989,0,0,0,0,ByBirth,280,103,0
1,45.0,3.133,1,1,9,Asian,4.011,0,0,0,0,ByBirth,0,62,0
1,23.4,3.167,1,1,6,White,3.682,0,0,0,0,ByBirth,80,142,0
1,24.7,2.143,1,1,11,White,3.41,0,0,0,0,ByOtherMeans,100,114,0
1,16.16,4.234,1,1,1,White,3.446,0,0,0,0,ByOtherMeans,0,45,0
1,39.81,4.193,1,1,4,White,9.129,1,0,0,0,ByBirth,340,45,0
1,31.15,3.148,1,1,4,White,5.515,0,1,0,0,ByBirth,140,110,0
1,15.17,1.482,0,1,7,White,5.104,0,0,0,0,ByBirth,272,53,0
1,15.17,3.293,1,1,6,White,3.969,1,0,0,0,ByBirth,0,113,0
1,22.13,0.358,0,1,4,Asian,3.822,0,0,0,0,ByBirth,80,92,0
1,21.86,7.431,0,1,0,White,5.508,0,0,0,0,ByBirth,0,117,0
1,26.61,13.062,1,1,4,White,4.844,1,1,0,0,ByBirth,360,98,0
1,21.5,2.168,0,1,0,White,9.693,0,0,0,0,ByBirth,80,63,0
1,16.13,0.752,1,1,4,Other,4.316,0,1,0,0,ByBirth,240,0,0
1,17.09,2.291,1,1,3,Asian,4.051,0,1,0,0,ByBirth,120,134,0
1,18.18,2.862,1,1,4,White,6.195,0,0,0,0,ByBirth,254,35,0
1,16.6,8.77,1,1,9,White,4.382,1,0,0,0,ByBirth,100,107,0
1,30.26,3.292,1,1,1,White,4.568,0,0,0,0,ByBirth,171,20,0
1,29.1,0.675,0,1,1,White,2.911,0,0,0,0,ByBirth,760,0,0
1,19.73,1.987,1,1,4,White,4.954,1,0,0,0,ByBirth,167,126,0
