Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,14.44,3.353,1,1,7,White,2.01,1,0,8,0,ByBirth,160,0,1
1,27.03,4.858,1,1,4,White,0.084,1,0,0,1,ByBirth,0,0,1
1,26.51,8.922,0,1,4,White,1.596,1,0,4,1,ByBirth,0,144,1
0,26.95,5.274,1,1,2,White,0.0,1,0,0,1,ByBirth,519,0,1
1,18.87,3.302,1,1,8,White,0.614,1,0,1,0,ByBirth,220,0,1
1,31.44,3.991,0,1,13,White,1.94,1,0,2,0,ByBirth,290,0,1
1,28.75,4.131,0,1,4,White,3.698,1,0,0,0,ByBirth,92,326,1
0,20.94,3.065,0,1,13,White,1.29,1,0,0,0,ByBirth,260,0,1
0,26.7,5.896,1,1,9,White,0.417,1,0,1,1,ByBirth,519,0,1
0,27.66,2.361,1,1,2,White,2.662,1,0,0,1,ByBirth,500,0,1
0,22.54,5.156,0,1,13,White,0.0,1,0,0,0,ByBirth,520,49,1
1,25.29,2.992,1,1,4,White,5.252,1,0,0,0,ByBirth,0,0,1
1,27.21,3.102,0,1,12,White,2.185,1,0,3,1,ByBirth,510,0,1
1,21.82,4.552,1,1,2,White,0.715,1,0,2,0,ByBirth,220,0,1
1,20.22,2.412,1,1,4,White,1.686,1,0,7,0,ByBirth,280,0,1
1,27.79,2.609,1,1,4,White,3.989,1,0,0,0,ByBirth,100,0,1
1,15.81,2.952,1,1,13,White,0.0,1,0,8,1,ByBirth,370,0,1
0,34.96,2.611,1,1,13,White,7.99,1,0,3,0,ByBirth,0,0,1
1,35.99,4.726,1,1,3,White,6.141,1,0,0,1,ByBirth,120,0,1
1,18.7,7.948,0,1,7,White,8.291,1,0,1,0,ByBirth,150,0,1
1,26.33,7.371,1,1,4,White,3.809,1,0,2,0,ByBirth,150,0,1
0,13.75,6.105,1,1,5,White,1.137,1,0,9,1,ByBirth,370,0,1
1,31.44,9.046,1,1,9,White,2.278,1,0,0,1,ByBirth,480,0,1
1,25.71,6.007,1,1,6,White,0.0,1,0,1,1,ByBirth,0,0,1
0,30.49,8.975,1,1,7,White,1.696,1,0,0,0,ByBirth,260,113,1
1,31.68,4.291,1,1,9,White,3.182,1,0,3,0,ByBirth,519,0,1
0,20.96,8.95,0,1,3,White,5.239,1,0,0,1,ByBirth,239,0,1
1,17.02,5.566,1,1,4,White,3.255,1,0,12,0,ByBirth,290,0,1
1,28.73,5.156,1,1,7,White,0.925,1,0,9,0,ByBirth,0,97,1
1,13.75,2.724,0,1,9,White,2.551,1,0,0,1,ByBirth,120,0,1
0,31.27,2.241,1,1,9,White,0.0,1,0,7,0,ByBirth,195,0,1
1,33.42,2.969,0,1,7,White,2.988,1,0,9,1,ByBirth,52,0,1
0,36.25,3.176,0,1,7,White,0.678,1,0,0,1,ByOtherMeans,128,156,1
1,20.93,4.261,0,1,0,White,5.471,1,0,7,0,ByBirth,150,351,1
0,29.46,2.245,1,1,4,White,0.0,1,0,0,0,ByBirth,164,0,1
0,16.45,8.616,1,1,1,White,0.0,1,0,5,0,ByBirth,80,0,1
1,15.97,2.657,1,1,4,White,0.0,1,0,0,1,ByOtherMeans,240,0,1
1,23.17,3.582,0,1,13,White,3.27,1,0,0,0,ByBirth,560,0,1
1,30.52,6.554,1,1,13,White,4.213,1,0,7,0,ByBirth,80,0,1
1,26.57,2.48,1,1,13,White,2.037,1,0,0,0,ByOtherMeans,40,135,1
1,15.52,2.947,0,1,11,White,3.913,1,0,2,0,ByBirth,320,201,1
0,28.55,2.564,1,1,4,White,2.249,1,0,0,1,ByBirth,156,0,1
0,20.65,1.924,1,1,13,White,0.75,1,0,0,1,ByBirth,260,346,1
1,19.34,2.556,0,1,8,White,2.598,1,0,2,1,ByBirth,181,0,1
1,26.8,4.565,1,1,8,White,2.362,1,0,1,1,ByBirth,0,0,1
1,14.32,3.374,0,1,4,White,16.539,1,0,2,1,ByBirth,380,0,1
1,25.72,2.981,0,1,13,White,1.624,1,0,3,1,ByBirth,80,0,1
1,18.0,7.59,1,1,3,White,2.466,1,0,3,0,ByBirth,140,81,1
0,19.0,5.948,1,1,7,White,0.0,1,0,0,0,ByBirth,30,116,1
1,28.07,2.56,1,1,4,White,0.98,1,0,2,1,ByBirth,500,197,1
1,13.75,3.707,1,1,8,White,0.436,1,0,0,0,ByBirth,40,0,1
0,23.54,6.764,1,1,0,White,0.178,1,0,15,0,ByBirth,333,0,1
1,27.0,1.946,1,1,7,White,1.014,1,0,4,1,ByBirth,320,70,1
1,15.36,3.065,1,1,6,White,14.596,1,0,10,1,ByBirth,0,0,1
1,22.93,2.557,1,1,0,White,1.507,1,0,0,1,ByBirth,0,151,1
0,22.04,8.802,1,1,8,White,5.943,1,0,0,0,ByBirth,160,0,1
0,14.41,2.366,0,1,10,White,19.086,1,0,1,1,ByBirth,290,0,1
1,18.98,2.477,1,1,2,White,1.88,1,0,5,1,ByBirth,393,0,1
1,20.54,5.898,1,1,4,White,10.36,1,0,1,0,ByBirth,500,0,1
0,13.75,5.162,0,1,4,White,2.056,1,0,0,0,ByBirth,80,0,1
1,21.32,5.705,0,1,13,White,0.0,1,0,0,1,ByOtherMeans,0,0,1
1,21.49,1.956,1,1,7,White,14.917,1,0,1,1,ByBirth,80,225,1
1,14.74,4.335,1,1,4,White,3.311,1,0,0,0,ByBirth,0,225,1
1,13.75,2.774,0,1,3,White,1.304,1,0,0,0,ByBirth,228,0,1
1,28.87,5.649,1,1,13,White,3.486,1,0,11,0,ByBirth,232,249,1
1,32.7,3.941,1,1,8,White,6.167,1,0,0,0,ByBirth,100,0,1
1,35.53,2.527,1,1,9,White,0.044,1,0,0,0,ByBirth,80,191,1
1,25.15,1.865,0,1,12,White,12.109,1,0,0,0,ByBirth,80,83,1
1,19.61,2.264,1,1,4,White,0.209,1,0,0,1,ByBirth,480,0,1
1,16.39,3.841,1,1,4,White,0.0,1,0,18,1,ByBirth,60,269,1
1,34.66,5.571,0,1,0,White,2.384,1,0,0,1,ByBirth,300,0,1
1,38.8,2.12,1,1,13,White,0.585,1,0,1,0,ByBirth,487,267,1
1,14.3,5.988,1,1,5,White,6.371,1,0,4,0,ByBirth,50,0,1
1,14.0,8.918,1,1,3,White,0.108,1,0,0,0,ByBirth,280,0,1
1,16.94,6.009,1,1,4,White,12.71,1,0,13,1,ByBirth,280,0,1
1,37.08,6.287,1,1,5,White,3.507,1,0,0,0,ByBirth,450,0,1
1,35.75,3.33,1,1,9,White,1.372,1,0,0,0,ByBirth,80,0,1
1,25.06,2.949,1,1,13,White,0.695,1,0,0,0,ByBirth,432,0,1
1,13.75,9.334,1,1,13,White,20.171,1,0,1,1,ByBirth,0,0,1
1,13.75,4.847,1,1,8,White,2.583,1,0,11,0,ByBirth,200,140,1
1,19.76,5.342,1,1,4,White,4.864,1,0,0,1,ByBirth,0,14,1
0,20.38,5.598,1,1,1,White,19.416,1,0,0,1,ByBirth,120,53,1
1,18.21,2.163,1,1,4,White,0.632,1,0,0,0,ByBirth,434,0,1
1,23.55,3.763,1,1,3,White,0.0,1,0,0,0,ByBirth,0,0,1
1,28.61,2.787,1,1,9,White,3.152,1,0,7,0,ByBirth,240,0,1
1,28.82,2.715,1,1,4,White,1.842,1,0,0,0,ByBirth,0,0,1
1,28.19,4.145,1,1,9,White,0.0,1,0,6,1,ByBirth,80,0,1
1,13.75,2.729,1,1,8,White,1.823,1,0,0,1,ByBirth,160,0,1
0,13.75,1.941,0,1,0,White,14.788,1,0,14,1,ByBirth,80,0,1
1,28.84,5.648,0,1,8,White,1.326,1,0,0,0,ByBirth,80,0,1
1,37.49,3.063,1,1,3,White,26.503,1,0,0,0,ByBirth,408,0,1
0,29.93,8.321,0,1,5,White,0.27,1,0,3,0,ByBirth,100,0,1
1,13.75,4.133,1,1,8,White,1.034,1,0,0,1,ByBirth,0,0,1
0,25.64,2.399,1,1,7,White,2.935,1,0,0,0,ByOtherMeans,232,379,1
1,23.45,2.37,0,1,0,White,2.663,1,0,0,0,ByBirth,120,228,1
1,13.75,2.57,1,1,4,White,1.557,1,0,1,0,ByOtherMeans,120,173,1
1,15.82,2.652,1,1,4,White,2.481,1,0,3,0,ByBirth,100,98,1
1,35.99,7.691,1,1,4,White,1.947,1,0,0,1,ByBirth,290,105,1
1,24.14,4.295,0,1,13,White,23.66,1,0,0,1,ByBirth,0,0,1
1,28.67,6.07,1,1,4,White,1.069,1,0,2,0,ByBirth,0,0,1
0,13.75,9.249,1,1,9,White,9.333,1,0,0,1,ByBirth,100,117,1
1,17.27,3.429,0,1,1,White,0.061,1,0,0,0,ByBirth,0,0,1
1,26.8,3.414,1,1,4,White,3.846,1,0,4,1,Temporary,88,0,1
1,13.94,3.21,0,1,4,White,7.858,1,0,0,1,ByBirth,440,0,1
1,36.02,6.601,1,1,7,White,1.534,1,0,15,0,ByBirth,100,0,1
1,22.18,1.805,1,1,9,White,0.0,1,0,4,0,ByBirth,80,0,1
1,34.8,3.389,1,1,9,White,1.271,1,0,8,1,ByBirth,330,0,1
0,13.75,1.819,1,1,13,White,0.199,1,0,0,1,ByOtherMeans,164,0,1
1,19.44,3.91,1,1,4,White,0.0,1,0,6,1,ByBirth,408,0,1
