Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,14.59,4.871,1,1,4,Asian,0.0,1,1,0,1,ByBirth,80,0,1
0,76.62,4.139,1,1,9,Latino,0.077,1,0,0,1,ByBirth,100,143,1
0,60.81,2.405,1,0,8,Black,0.0,1,1,0,1,ByBirth,395,0,1
1,34.21,5.688,0,0,9,White,0.0,1,1,0,1,ByOtherMeans,50,0,1
1,74.65,7.501,0,0,1,Latino,0.0,1,1,0,1,ByBirth,400,0,1
0,14.04,1.859,1,1,2,White,0.0,1,1,0,1,ByBirth,312,0,1
1,15.95,5.57,1,0,9,Other,0.0,1,1,0,1,ByBirth,450,325,1
1,13.75,8.778,1,1,9,White,0.0,1,1,0,1,ByBirth,0,274,1
0,23.83,2.626,1,1,13,White,0.0,1,1,0,1,ByBirth,260,0,1
1,58.54,3.075,1,1,2,Black,0.0,1,1,0,1,Temporary,0,290,1
1,23.78,17.252,0,0,7,Black,0.0,1,1,0,1,ByOtherMeans,80,0,1
1,51.03,2.402,1,1,9,White,0.084,1,1,0,1,ByBirth,410,192,1
1,21.86,4.035,1,1,3,White,0.0,1,0,0,1,ByBirth,0,14,1
0,32.53,6.912,1,0,1,Black,0.0,1,0,0,1,ByBirth,43,0,1
1,20.77,25.759,1,0,9,White,0.0,1,1,0,1,ByBirth,80,359,1
0,21.15,2.883,1,1,8,Black,0.0,1,0,0,1,ByBirth,40,0,1
1,25.24,9.393,0,0,8,White,0.0,1,0,0,1,ByBirth,583,0,1
0,63.06,3.634,1,1,8,Asian,0.0,1,1,0,1,ByOtherMeans,100,0,1
0,18.4,1.528,0,1,6,White,0.0,1,0,0,1,ByBirth,80,448,1
1,54.13,2.027,1,1,1,White,0.07,1,1,0,1,ByBirth,0,0,1
1,34.56,6.704,1,0,4,White,0.0,1,1,0,1,ByBirth,80,0,1
0,37.98,3.044,0,0,4,Latino,0.0,1,1,0,1,ByBirth,0,0,1
0,26.91,2.606,1,1,13,White,0.0,1,1,0,1,ByBirth,340,0,1
1,16.21,3.433,1,1,4,White,0.0,1,0,0,1,ByOtherMeans,96,0,1
0,18.94,16.533,1,0,9,White,0.0,1,1,0,1,ByBirth,232,0,1
1,13.75,1.52,0,1,3,Black,0.0,1,1,0,1,ByBirth,145,0,1
0,25.14,2.625,1,1,5,Asian,0.0,1,1,0,1,ByBirth,100,0,1
0,24.51,2.958,0,1,4,Asian,0.0,1,1,0,1,ByOtherMeans,250,0,1
1,16.75,14.192,1,1,1,White,0.0,1,1,0,1,ByBirth,312,123,1
0,14.97,4.84,1,0,4,White,0.0,1,1,0,1,ByBirth,0,0,1
1,25.64,11.583,1,0,7,White,0.0,1,0,0,1,ByBirth,80,0,1
1,31.7,11.325,1,0,5,White,0.0,1,1,0,1,ByBirth,80,0,1
1,26.15,4.415,1,1,13,Black,0.0,1,1,0,1,ByBirth,120,0,1
1,22.7,1.656,1,1,2,Black,0.0,1,1,0,1,ByBirth,260,418,1
1,16.63,2.189,1,1,4,White,0.0,1,1,0,1,ByBirth,120,136,1
1,43.53,10.459,1,1,7,Black,0.0,1,1,0,1,ByBirth,0,394,1
1,13.75,4.444,1,0,4,Black,0.0,1,1,0,1,ByBirth,0,0,1
1,30.35,3.086,1,1,8,White,0.0,1,1,0,1,ByBirth,60,0,1
0,24.04,2.142,0,1,9,White,0.0,1,0,0,1,ByBirth,0,0,1
0,30.76,10.49,1,1,9,White,0.056,1,1,0,1,ByBirth,160,0,1
1,28.59,9.913,0,1,4,Latino,0.0,1,0,0,1,ByBirth,450,33,1
0,18.36,6.355,1,0,4,Black,0.0,1,1,0,1,ByBirth,40,21,1
1,24.44,1.931,1,1,7,White,0.0,1,1,0,1,ByBirth,100,0,1
1,21.13,7.633,1,1,3,White,0.0,1,0,0,1,ByBirth,108,0,1
0,32.39,16.277,0,1,13,Black,0.01,1,1,0,1,ByBirth,80,0,1
1,55.0,3.925,1,1,10,White,0.0,1,1,0,1,ByBirth,145,366,1
0,20.66,3.59,1,1,7,White,0.111,1,1,0,1,ByBirth,232,0,1
1,17.78,8.691,0,1,7,Black,0.0,1,1,0,1,ByOtherMeans,232,349,1
1,33.98,13.423,1,1,13,White,0.0,1,1,0,1,ByBirth,80,0,1
1,60.38,3.886,0,1,13,Other,0.0,1,1,0,1,ByBirth,311,0,1
0,48.8,5.191,1,1,9,White,0.148,1,0,0,1,ByBirth,0,0,1
0,18.58,15.645,0,1,1,Black,0.0,1,0,0,1,ByBirth,181,0,1
1,18.86,3.712,1,1,9,White,0.121,1,0,0,1,ByBirth,0,201,1
1,25.53,2.853,1,1,4,White,0.0,1,1,0,1,ByBirth,0,0,1
1,25.7,2.58,0,0,13,Black,0.0,1,1,0,1,ByBirth,0,164,1
0,14.59,12.186,1,1,4,Asian,0.0,1,1,0,1,ByOtherMeans,80,418,1
0,42.23,4.843,0,1,0,Asian,0.0,1,1,0,1,ByBirth,312,0,1
1,29.74,1.687,1,1,9,White,0.0,1,1,0,1,ByOtherMeans,120,242,1
1,18.78,5.679,1,1,10,White,0.0,1,1,0,1,ByBirth,0,259,1
0,50.77,3.57,1,0,4,Black,0.0,1,1,0,1,Temporary,0,0,1
1,20.7,2.927,1,1,11,White,0.0,1,1,0,1,ByBirth,120,310,1
1,63.46,3.203,1,1,3,Black,0.0,1,0,0,1,ByBirth,340,396,1
1,21.9,8.274,0,0,2,Black,0.13,1,1,0,1,ByBirth,0,0,1
0,49.23,9.842,1,1,8,White,0.0,1,1,0,1,Temporary,352,0,1
1,32.51,2.677,1,1,13,Black,0.0,1,1,0,1,ByBirth,455,0,1
1,13.75,11.363,1,1,4,White,0.0,1,1,0,1,Temporary,0,0,1
0,39.63,5.904,1,1,4,White,0.0,1,1,0,1,ByBirth,200,0,1
0,17.3,10.294,1,1,13,White,0.0,1,1,0,1,ByBirth,500,324,1
1,50.24,3.676,1,1,3,Latino,0.119,1,1,0,1,ByBirth,60,0,1
1,41.83,12.492,1,1,4,Asian,0.0,1,1,0,1,ByBirth,0,7,1
0,54.67,1.757,1,1,7,Latino,0.0,1,1,0,1,ByBirth,70,0,1
1,45.88,14.641,1,0,8,Asian,0.0,1,1,0,1,ByBirth,380,60,1
0,26.86,3.043,1,0,4,White,0.105,1,1,0,1,ByBirth,330,0,1
1,43.8,4.918,1,1,4,White,0.141,1,1,0,1,ByBirth,186,257,1
1,18.55,3.402,1,0,4,Other,0.0,1,1,0,1,ByBirth,80,0,1
0,68.14,6.31,1,1,13,White,0.0,1,1,0,1,ByBirth,220,0,1
0,45.12,3.013,1,1,2,Black,0.0,1,1,0,1,ByBirth,0,17,1
1,32.33,2.112,0,1,4,White,0.104,1,1,0,1,ByBirth,164,0,1
1,14.32,3.777,0,0,4,Black,0.0,1,0,0,1,ByBirth,200,83,1
1,35.3,8.569,1,1,1,White,0.0,1,1,0,1,ByOtherMeans,20,167,1
0,41.75,3.489,1,1,7,White,0.0,1,1,0,1,ByBirth,370,197,1
0,35.42,2.909,1,1,8,White,0.0,1,1,0,1,ByBirth,0,360,1
0,44.3,3.882,1,1,13,Latino,0.0,1,1,0,1,ByBirth,560,0,1
0,44.61,4.317,0,1,1,Black,0.0,1,1,0,1,ByBirth,0,336,1
0,16.37,5.572,1,0,4,Asian,0.022,1,1,0,1,ByBirth,300,0,1
0,18.53,2.002,1,1,2,Black,0.0,1,1,0,1,ByBirth,0,0,1
1,49.56,2.039,1,1,8,Other,0.0,1,0,0,1,ByOtherMeans,422,0,1
1,15.18,3.288,1,1,9,Black,0.0,1,1,0,1,ByOtherMeans,160,0,1
1,21.27,10.808,1,1,0,Black,0.0,1,0,0,1,ByBirth,0,131,1
0,19.96,4.545,1,1,4,Black,0.0,1,1,0,1,ByBirth,290,345,1
1,39.11,12.046,1,0,7,White,0.0,1,1,0,1,ByBirth,0,181,1
0,48.01,9.703,1,1,9,White,0.0,1,0,0,1,ByBirth,240,0,1
0,25.24,2.596,1,1,4,Black,0.0,1,1,0,1,ByBirth,73,0,1
1,46.6,8.467,0,1,2,White,0.153,1,1,0,1,ByBirth,560,0,1
1,22.35,4.143,1,1,8,White,0.0,1,1,0,1,ByBirth,300,30,1
1,27.03,4.858,1,1,4,White,0.084,1,0,0,1,ByBirth,0,0,1
0,26.95,5.274,1,1,2,White,0.0,1,0,0,1,ByBirth,519,0,1
1,26.43,1.766,1,1,9,White,0.0,1,1,0,1,ByBirth,0,182,1
1,18.48,15.515,0,1,9,White,0.0,1,1,0,1,ByBirth,380,0,1
0,33.13,3.094,1,1,10,White,0.135,1,1,0,1,ByBirth,311,57,1
1,22.3,4.151,1,1,9,White,0.0,1,1,0,1,ByBirth,150,0,1
1,18.28,5.991,1,1,7,White,0.0,1,1,0,1,ByBirth,60,0,1
1,21.54,11.334,1,1,7,White,0.0,1,0,0,1,ByOtherMeans,0,65,1
1,67.73,2.936,1,1,4,Black,0.0,1,0,0,1,ByBirth,0,0,1
0,48.16,3.001,1,1,4,Other,0.0,1,1,0,1,ByBirth,491,0,1
1,47.25,16.222,1,0,5,Black,0.0,1,1,0,1,ByOtherMeans,100,101,1
0,39.34,1.516,0,0,5,Black,0.0,1,0,0,1,ByBirth,120,231,1
1,59.1,6.46,1,0,9,Black,0.0,1,1,0,1,ByOtherMeans,0,8,1
1,40.57,9.529,1,1,1,White,0.0,1,0,0,1,ByOtherMeans,80,0,1
0,14.41,5.751,1,1,9,White,0.0,1,1,0,1,ByBirth,164,0,1
1,18.08,8.09,0,1,4,Black,0.026,1,0,0,1,ByOtherMeans,0,0,1
0,75.27,2.035,1,0,13,Black,0.0,1,1,0,1,ByBirth,330,0,1
1,24.65,9.803,1,1,4,White,0.0,1,0,0,1,ByBirth,0,0,1
1,33.65,1.993,1,1,7,Black,0.0,1,0,0,1,ByBirth,60,127,1
0,18.2,3.958,0,0,9,White,0.013,1,1,0,1,ByBirth,352,362,1
1,13.75,3.557,1,0,2,Black,0.074,1,0,0,1,ByBirth,0,0,1
1,13.75,4.933,0,1,4,White,0.0,1,1,0,1,ByBirth,100,358,1
1,18.33,16.878,1,1,2,White,0.0,1,0,0,1,ByBirth,350,0,1
1,25.13,2.981,1,1,2,White,0.0,1,1,0,1,ByBirth,0,0,1
1,15.79,3.583,0,1,0,Asian,0.0,1,0,0,1,ByBirth,300,113,1
1,39.37,11.53,1,1,13,Asian,0.165,1,1,0,1,ByBirth,180,0,1
1,15.97,2.657,1,1,4,White,0.0,1,0,0,1,ByOtherMeans,240,0,1
0,53.81,10.594,1,0,4,White,0.0,1,1,0,1,Temporary,0,0,1
0,25.48,6.242,0,1,8,White,0.0,1,1,0,1,ByBirth,583,0,1
0,15.13,1.865,1,1,13,White,0.0,1,1,0,1,ByBirth,0,140,1
1,29.94,16.261,0,0,0,Asian,0.0,1,1,0,1,ByBirth,0,0,1
1,45.9,3.53,0,1,1,White,0.0,1,0,0,1,ByBirth,80,0,1
1,17.08,2.877,1,1,12,Asian,0.0,1,1,0,1,ByBirth,240,111,1
0,64.2,2.015,1,1,1,Latino,0.0,1,1,0,1,ByBirth,88,0,1
1,21.46,28.0,1,1,13,White,0.0,1,1,0,1,ByBirth,0,0,1
1,23.55,1.691,1,1,8,Black,0.181,1,0,0,1,ByOtherMeans,320,0,1
1,21.32,5.705,0,1,13,White,0.0,1,0,0,1,ByOtherMeans,0,0,1
1,27.93,3.39,1,0,0,Black,0.0,1,1,0,1,ByBirth,380,127,1
1,13.75,16.034,1,1,13,White,0.193,1,0,0,1,ByBirth,393,0,1
1,61.52,16.589,1,1,9,Asian,0.0,1,0,0,1,ByBirth,128,0,1
1,15.83,3.041,1,1,7,White,0.0,1,1,0,1,ByBirth,290,112,1
1,23.56,1.907,1,0,8,White,0.0,1,0,0,1,ByBirth,240,0,1
0,36.81,4.162,0,1,13,White,0.0,1,1,0,1,ByBirth,0,363,1
1,29.53,3.662,1,0,3,Asian,0.0,1,0,0,1,ByBirth,0,0,1
1,58.06,1.899,1,1,10,Asian,0.0,1,1,0,1,ByBirth,80,0,1
1,40.85,2.637,0,1,9,White,0.0,1,1,0,1,ByBirth,24,321,1
1,14.65,1.701,1,0,7,White,0.0,1,1,0,1,ByBirth,0,0,1
1,29.95,8.603,1,1,4,White,0.119,1,1,0,1,ByBirth,24,0,1
0,13.75,3.955,1,1,11,Asian,0.0,1,1,0,1,ByBirth,160,0,1
1,41.91,1.641,0,1,4,White,0.0,1,0,0,1,ByBirth,400,0,1
0,48.14,18.414,0,0,4,Black,0.0,1,0,0,1,ByBirth,140,0,1
0,15.1,1.571,0,1,9,Black,0.017,1,1,0,1,ByBirth,150,0,1
0,33.51,1.831,1,1,8,White,0.0,1,1,0,1,ByBirth,450,412,1
1,31.28,3.941,0,1,6,White,0.0,1,1,0,1,ByBirth,431,353,1
1,32.8,2.06,1,1,4,White,0.0,1,1,0,1,ByBirth,0,0,1
1,32.82,2.513,1,1,9,White,0.0,1,1,0,1,ByBirth,260,7,1
1,18.78,3.615,0,1,11,Asian,0.11,1,1,0,1,ByBirth,240,0,1
0,13.75,1.819,1,1,13,White,0.199,1,0,0,1,ByOtherMeans,164,0,1
1,25.76,3.171,1,0,11,Black,0.0,1,0,0,1,ByBirth,88,26,1
0,27.38,8.524,1,1,13,White,0.0,1,0,0,1,ByOtherMeans,120,0,1
0,19.97,16.054,1,1,0,Black,0.0,1,1,0,1,ByBirth,0,108,1
0,17.44,5.752,1,1,8,Other,0.021,1,1,0,1,ByBirth,370,0,1
1,23.53,4.078,1,1,4,Black,0.0,1,0,0,1,ByBirth,0,0,1
0,55.19,2.16,1,0,13,Black,0.0,1,0,0,1,ByBirth,280,0,1
1,26.27,12.233,1,1,4,White,0.0,1,1,0,1,ByBirth,396,456,1
0,35.01,16.645,0,1,2,Black,0.0,1,1,0,1,ByBirth,0,0,1
1,53.67,6.757,0,1,4,Other,0.0,1,0,0,1,ByOtherMeans,0,0,1
1,52.61,4.105,1,1,3,Black,0.0,1,0,0,1,ByBirth,450,59,1
0,15.17,13.832,0,1,5,White,0.0,1,0,0,1,ByBirth,0,0,0
1,21.32,12.364,1,1,1,Asian,0.0,1,0,0,1,ByBirth,0,0,0
1,54.32,14.832,0,1,6,Black,0.084,1,0,0,1,ByBirth,369,123,0
0,15.17,2.893,1,0,6,White,0.0,1,0,0,1,ByBirth,340,26,0
1,34.94,1.919,1,0,4,White,0.0,1,1,0,1,ByBirth,180,27,0
1,24.97,2.49,1,1,10,White,0.0,1,1,0,1,ByBirth,420,0,0
1,15.17,6.202,0,1,6,Other,0.0,1,0,0,1,ByBirth,75,91,0
1,21.86,5.518,1,0,0,White,0.0,1,0,0,1,ByOtherMeans,0,86,0
1,15.17,8.133,0,0,1,Black,0.0,1,1,0,1,ByBirth,0,4,0
0,15.17,3.241,1,1,6,White,0.126,1,1,0,1,ByOtherMeans,200,1,0
1,39.7,15.479,1,1,6,White,0.199,1,0,0,1,ByBirth,320,116,0
1,35.82,4.011,1,1,4,White,0.0,1,0,0,1,ByBirth,170,0,0
1,26.05,15.834,1,1,5,Latino,0.0,1,1,0,1,ByBirth,320,144,0
1,33.66,12.153,1,1,0,Asian,0.0,1,0,0,1,ByBirth,200,45,0
1,33.74,2.999,1,1,5,Black,0.126,1,1,0,1,ByBirth,320,0,0
1,70.53,2.853,0,1,7,White,0.0,1,0,0,1,ByBirth,0,16,0
1,19.84,8.201,1,0,6,White,0.0,1,0,0,1,ByBirth,120,109,0
1,80.25,4.815,0,1,5,Other,0.0,1,1,0,1,ByBirth,352,22,0
1,15.17,1.923,0,0,4,White,0.0,1,1,0,1,ByBirth,160,80,0
0,17.78,1.511,1,1,7,White,0.048,1,0,0,1,ByBirth,128,71,0
1,15.17,1.587,0,1,1,Asian,0.164,1,0,0,1,ByBirth,928,133,0
0,28.82,11.274,0,1,7,White,0.071,1,0,0,1,ByBirth,160,35,0
1,16.79,3.375,0,1,6,Asian,0.0,1,0,0,1,ByBirth,180,13,0
1,33.5,1.606,1,0,4,Black,0.0,1,1,0,1,ByBirth,420,59,0
1,26.84,2.384,1,1,10,White,0.126,1,0,0,1,ByBirth,320,99,0
0,30.03,2.635,1,1,6,White,0.0,1,0,0,1,ByBirth,0,0,0
0,17.02,7.264,1,1,1,White,0.0,1,1,0,1,ByBirth,320,110,0
1,23.45,3.01,1,1,1,White,0.0,1,0,0,1,ByOtherMeans,100,106,0
1,15.17,3.774,1,1,8,Black,0.0,1,0,0,1,ByBirth,288,131,0
1,41.31,1.683,1,0,7,White,0.0,1,0,0,1,ByBirth,160,24,0
0,28.79,11.873,0,1,2,Asian,0.0,1,1,0,1,ByBirth,0,88,0
1,31.97,11.327,1,1,13,White,0.08,1,0,0,1,ByBirth,760,35,0
1,16.62,14.876,0,1,5,Other,0.0,1,1,0,1,ByBirth,292,153,0
1,24.15,6.403,1,0,6,Asian,0.064,1,0,0,1,ByBirth,280,165,0
0,15.17,2.21,0,0,3,White,0.12,1,0,0,1,ByBirth,200,63,0
1,16.66,7.258,0,0,1,White,0.0,1,1,0,1,ByBirth,0,127,0
1,18.73,2.979,1,1,5,White,0.167,1,0,0,1,ByBirth,1160,0,0
1,38.5,2.842,1,0,6,White,0.0,1,0,0,1,ByBirth,300,0,0
1,37.66,2.043,0,1,4,Asian,0.169,1,0,0,1,ByBirth,420,0,0
0,18.0,1.932,1,1,4,Latino,0.0,1,0,0,1,ByOtherMeans,160,267,0
1,15.78,9.268,0,0,10,Black,0.01,1,0,0,1,ByBirth,128,0,0
1,30.44,10.371,1,1,5,Latino,0.0,1,0,0,1,ByBirth,280,71,0
0,41.21,2.751,1,1,9,White,0.0,1,1,0,1,ByBirth,144,118,0
0,51.43,1.908,1,1,9,White,0.087,1,0,0,1,ByBirth,260,131,0
1,17.42,1.505,1,0,6,White,0.0,1,1,0,1,ByBirth,0,150,0
1,16.06,3.431,1,1,4,White,0.0,1,0,0,1,ByBirth,200,125,0
1,32.59,13.947,1,0,3,Other,0.0,1,0,0,1,ByBirth,176,47,0
0,19.9,1.937,1,1,2,White,0.0,1,1,0,1,ByBirth,272,45,0
1,30.68,15.305,1,0,4,Asian,0.002,1,0,0,1,ByOtherMeans,80,113,0
0,29.67,2.096,1,1,3,White,0.0,1,1,0,1,ByBirth,128,75,0
0,28.81,4.904,1,1,7,White,0.0,1,0,0,1,ByBirth,140,33,0
1,70.87,2.451,1,0,4,White,0.0,1,0,0,1,ByBirth,420,0,0
1,27.75,2.373,0,0,4,White,0.101,1,0,0,1,ByBirth,0,97,0
1,32.89,2.52,1,1,6,Asian,0.0,1,0,0,1,ByBirth,200,69,0
1,16.85,2.639,0,1,4,Latino,0.133,1,0,0,1,ByBirth,260,178,0
1,15.17,5.132,1,1,9,White,0.0,1,0,0,1,ByBirth,0,140,0
1,22.1,2.357,1,1,9,Black,0.151,1,1,0,1,ByBirth,220,93,0
1,24.25,9.793,1,1,11,Latino,0.094,1,0,0,1,ByBirth,600,53,0
1,15.17,17.134,1,1,5,Asian,0.0,1,1,0,1,ByBirth,0,6,0
1,15.17,3.331,1,1,8,White,0.0,1,0,0,1,ByBirth,0,30,0
0,45.42,2.967,1,0,7,Latino,0.0,1,1,0,1,ByBirth,280,76,0
0,15.17,18.883,1,0,4,White,0.069,1,0,0,1,ByBirth,443,145,0
0,36.36,2.03,0,0,9,Black,0.0,1,0,0,1,ByBirth,320,61,0
1,56.69,6.682,0,1,7,White,0.0,1,0,0,1,ByBirth,300,23,0
0,30.65,2.2,0,1,0,White,0.0,1,0,0,1,ByBirth,420,38,0
0,19.14,2.891,0,1,1,Black,0.0,1,0,0,1,ByBirth,254,36,0
0,20.42,4.54,1,1,9,Asian,0.171,1,0,0,1,ByBirth,280,73,0
1,58.98,6.996,1,1,8,Asian,0.0,1,0,0,1,ByBirth,0,96,0
1,22.73,2.23,0,1,4,Black,0.0,1,1,0,1,ByBirth,160,19,0
1,24.9,3.038,1,1,5,White,0.0,1,1,0,1,ByBirth,0,73,0
1,26.45,2.447,1,1,6,Latino,0.0,1,0,0,1,ByBirth,320,113,0
1,28.1,5.243,1,1,6,Other,0.0,1,0,0,1,ByBirth,200,0,0
1,16.72,1.813,1,0,5,White,0.0,1,0,0,1,ByBirth,0,99,0
1,24.15,2.547,0,0,1,Latino,0.0,1,0,0,1,ByBirth,352,89,0
1,28.07,9.429,1,0,1,White,0.0,1,0,0,1,ByBirth,0,90,0
1,19.02,14.179,1,1,5,White,0.0,1,0,0,1,ByBirth,550,0,0
0,56.65,3.322,1,1,1,Other,0.0,1,0,0,1,ByBirth,0,76,0
1,18.94,3.905,0,0,4,White,0.0,1,0,0,1,ByOtherMeans,160,0,0
0,15.17,7.79,0,1,0,Latino,0.0,1,0,0,1,ByBirth,480,4,0
1,45.73,3.244,1,0,4,White,0.0,1,0,0,1,ByBirth,400,0,0
1,23.4,1.731,0,1,8,Latino,0.0,1,0,0,1,ByBirth,280,144,0
1,31.62,3.926,1,0,10,White,0.0,1,0,0,1,ByBirth,0,175,0
1,27.98,9.947,0,1,2,White,0.0,1,0,0,1,ByBirth,180,0,0
1,45.62,4.333,1,1,4,Black,0.0,1,0,0,1,ByBirth,160,140,0
1,28.02,14.481,0,0,2,Latino,0.0,1,0,0,1,ByBirth,263,70,0
1,30.95,8.501,0,1,7,White,0.0,1,0,0,1,Temporary,0,64,0
0,30.61,3.721,1,1,4,White,0.0,1,1,0,1,ByBirth,680,33,0
0,24.5,1.964,0,0,8,Latino,0.0,1,0,0,1,ByBirth,160,103,0
1,39.45,2.121,1,1,4,White,0.0,1,0,0,1,ByBirth,100,106,0
1,41.36,10.635,1,0,5,Black,0.0,1,0,0,1,ByBirth,280,72,0
1,24.68,2.649,0,0,10,White,0.14,1,0,0,1,ByBirth,440,0,0
1,17.82,3.94,1,1,4,White,0.0,1,0,0,1,ByBirth,0,0,0
1,19.78,3.422,1,0,13,White,0.0,1,0,0,1,ByBirth,400,141,0
1,27.04,14.583,1,0,4,White,0.0,1,0,0,1,ByBirth,200,90,0
1,20.84,3.8,0,0,2,White,0.163,1,0,0,1,ByOtherMeans,420,49,0
1,15.17,2.317,1,0,1,Latino,0.154,1,0,0,1,ByBirth,180,38,0
1,39.17,3.1,0,1,1,White,0.0,1,1,0,1,ByBirth,280,429,0
1,15.17,9.267,1,1,7,White,0.0,1,0,0,1,ByBirth,200,83,0
1,53.21,1.943,0,1,9,White,0.0,1,0,0,1,ByBirth,0,0,0
1,15.17,4.283,1,1,6,White,0.174,1,0,0,1,ByBirth,400,103,0
0,33.74,1.933,1,0,6,Asian,0.032,1,0,0,1,ByBirth,140,24,0
0,22.37,2.951,1,0,10,White,0.14,1,1,0,1,ByBirth,112,94,0
1,17.47,9.534,1,1,4,White,0.0,1,0,0,1,ByBirth,416,121,0
1,30.26,3.161,0,0,6,White,0.116,1,0,0,1,ByOtherMeans,80,0,0
0,24.86,4.932,1,0,10,Asian,0.0,1,0,0,1,ByBirth,288,121,0
1,15.17,16.022,1,0,10,Latino,0.0,1,0,0,1,ByBirth,272,133,0
0,16.12,3.106,1,0,10,White,0.0,1,1,0,1,ByBirth,0,127,0
1,15.17,2.304,1,1,9,Black,0.0,1,0,0,1,ByBirth,280,111,0
1,29.4,7.025,0,0,7,Black,0.0,1,0,0,1,ByBirth,288,0,0
1,45.68,3.389,1,0,10,White,0.092,1,0,0,1,ByBirth,180,2,0
1,19.84,1.904,0,1,1,Latino,0.0,1,0,0,1,ByBirth,100,89,0
0,31.19,10.289,1,1,1,White,0.0,1,0,0,1,ByBirth,0,163,0
1,20.74,4.479,1,0,6,White,0.0,1,1,0,1,ByBirth,340,0,0
0,15.17,3.279,0,1,0,White,0.0,1,1,0,1,ByBirth,0,178,0
0,18.82,3.186,1,0,8,Black,0.0,1,0,0,1,ByBirth,100,0,0
