Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,26.63,8.671,1,0,7,White,0.152,1,0,2,1,ByBirth,340,73,1
1,24.01,5.442,1,1,4,White,0.399,0,0,0,1,ByBirth,0,73,0
0,19.79,0.0,1,1,3,White,0.498,0,0,0,0,ByOtherMeans,160,0,0
0,33.07,1.598,1,1,3,White,0.0,1,1,0,0,ByBirth,160,70,0
0,26.7,5.896,1,1,9,White,0.417,1,0,1,1,ByBirth,519,0,1
1,24.05,1.28,1,1,5,White,0.0,1,1,7,0,ByBirth,160,0,1
1,19.84,0.379,1,1,2,White,0.0,0,0,0,0,ByBirth,80,0,0
0,19.3,3.679,1,1,7,Other,0.61,1,1,0,1,ByBirth,100,149,1
1,26.61,1.593,1,1,4,White,1.838,0,0,3,0,ByBirth,100,113,0
1,17.75,0.151,1,0,9,White,2.184,0,0,0,0,ByBirth,170,112,0
1,21.11,0.0,1,1,7,White,1.164,1,0,0,0,ByBirth,487,2157,1
0,37.26,1.505,0,1,7,White,1.228,0,0,0,0,ByBirth,160,0,0
0,23.94,1.386,1,0,0,White,1.477,1,0,3,0,ByBirth,420,62,0
1,35.66,0.902,0,0,5,Black,2.729,1,0,10,0,ByBirth,40,0,1
1,25.55,0.693,1,1,0,White,1.73,1,0,11,0,ByBirth,0,0,1
1,36.58,0.0,1,1,4,White,15.266,0,0,12,0,ByBirth,0,2735,1
1,29.34,1.685,1,0,6,White,0.908,0,0,0,0,ByBirth,0,42,0
0,36.88,0.444,0,1,8,White,2.795,1,0,0,0,ByBirth,160,0,1
1,19.22,1.139,1,0,9,White,3.8,1,0,0,0,ByBirth,120,136,0
1,28.62,0.0,1,1,4,Latino,2.49,0,0,0,0,ByBirth,292,28,0
0,21.71,0.0,0,1,4,Latino,2.672,1,0,4,0,ByBirth,340,976,1
0,26.15,0.42,1,1,4,White,2.875,1,0,0,0,ByBirth,232,4568,1
0,59.63,0.0,1,1,4,Asian,1.993,1,0,0,0,ByBirth,160,0,1
1,28.89,10.304,1,1,6,White,0.724,0,1,0,1,ByBirth,160,86,0
0,19.1,1.939,1,1,7,Black,1.337,0,0,2,1,ByBirth,350,102,0
0,26.75,1.034,1,1,1,Black,1.546,1,1,2,1,ByBirth,120,0,1
1,19.64,2.549,1,0,0,Other,1.68,0,0,0,1,ByBirth,0,53,0
0,44.92,3.712,1,1,1,White,0.641,0,0,0,1,ByBirth,0,86,0
0,21.03,0.0,1,1,0,Other,1.373,1,1,0,1,ByBirth,100,767,1
1,36.95,1.674,0,1,13,White,1.037,1,0,1,1,ByOtherMeans,340,632,1
1,31.88,1.398,1,1,4,White,0.657,0,0,1,1,ByBirth,440,4810,1
1,22.69,2.146,1,1,4,White,1.459,0,1,1,1,ByBirth,0,167,1
1,15.17,0.614,1,1,1,White,1.382,0,0,0,1,ByBirth,160,5000,0
0,19.49,3.293,0,1,3,White,1.295,1,1,0,1,ByBirth,160,82,0
1,60.7,0.037,1,1,9,White,1.21,1,1,0,1,ByBirth,450,403,1
0,50.25,1.755,1,1,8,White,0.974,1,1,0,1,ByBirth,154,4106,1
1,42.29,1.666,0,1,8,Other,1.696,1,1,0,1,ByBirth,0,310,1
1,35.04,3.272,1,1,0,Black,1.308,0,0,0,1,ByBirth,110,135,0
1,39.04,0.994,1,1,11,White,4.088,1,0,0,1,ByBirth,0,3744,1
1,26.63,3.38,1,1,5,Other,8.486,0,0,0,1,ByBirth,100,105,0
1,35.99,4.726,1,1,3,White,6.141,1,0,0,1,ByBirth,120,0,1
1,42.12,0.0,1,1,7,White,9.746,1,0,1,1,ByBirth,80,2021,1
1,15.17,2.063,1,1,4,Asian,5.967,0,0,0,1,ByBirth,216,108,0
1,30.11,0.881,1,0,5,White,8.103,0,0,2,1,ByBirth,280,551,0
1,35.89,1.39,1,1,0,Asian,17.631,1,0,1,1,ByBirth,300,0,1
1,38.4,3.535,1,1,10,White,6.71,1,0,0,1,ByBirth,200,1296,1
1,23.75,0.0,1,1,8,White,4.898,0,0,0,1,ByBirth,100,3085,1
1,38.69,1.096,1,0,4,White,4.967,0,0,0,1,ByBirth,171,126,0
0,36.82,1.512,1,1,11,White,23.201,1,0,0,1,ByBirth,120,4379,1
1,40.88,1.923,1,1,4,White,5.934,0,0,1,1,ByBirth,80,0,1
1,40.99,4.97,1,1,4,White,5.313,0,0,2,1,ByBirth,212,0,0
1,25.17,6.778,1,1,6,White,5.265,1,0,0,1,ByBirth,252,72,0
1,25.17,2.377,1,1,5,White,4.416,0,0,0,1,ByBirth,120,64,0
1,24.32,0.0,1,1,0,White,3.389,1,1,0,0,ByBirth,228,98,1
1,25.17,2.694,1,1,1,White,3.569,1,0,0,0,ByBirth,240,0,0
1,25.17,9.563,0,1,1,Asian,3.08,1,0,0,0,ByBirth,144,77,0
1,23.75,4.538,0,1,3,Other,6.608,1,1,0,0,ByOtherMeans,24,0,1
1,23.75,4.621,1,1,8,White,7.438,1,1,0,0,ByBirth,290,0,1
1,24.78,0.0,1,1,8,White,2.961,1,1,0,0,ByBirth,440,0,1
1,27.22,4.171,1,1,2,White,4.238,0,0,0,0,ByBirth,0,84,0
1,43.52,1.379,1,1,4,Asian,15.016,0,0,0,0,ByBirth,140,0,1
1,44.75,13.438,1,1,4,Black,4.039,1,1,0,0,ByBirth,0,0,1
1,32.51,11.86,1,1,4,White,4.725,0,1,0,0,ByBirth,400,24,0
1,18.46,0.0,1,1,9,White,21.776,1,1,0,0,ByBirth,80,127,1
1,23.39,0.0,0,1,8,White,4.666,1,1,0,0,ByBirth,80,0,1
1,25.17,2.524,1,1,9,White,3.66,0,0,0,0,ByBirth,0,130,0
1,27.75,2.738,1,1,3,White,2.813,0,0,0,0,ByOtherMeans,200,64,0
1,25.17,2.766,1,1,4,White,5.106,0,0,0,0,ByBirth,480,0,0
1,31.62,1.812,0,1,3,White,6.233,1,1,0,1,ByBirth,340,65,1
1,53.47,2.341,0,0,7,White,0.315,0,1,0,1,ByBirth,0,69,0
1,23.21,2.751,0,1,1,White,0.233,0,1,0,0,ByBirth,128,129,0
1,34.96,1.298,0,1,10,Asian,1.057,0,1,3,0,ByBirth,120,74,0
1,26.2,4.07,0,1,9,Asian,1.573,1,1,10,0,ByBirth,432,0,1
1,67.89,3.912,0,1,1,White,2.543,0,1,0,1,ByBirth,0,59,0
1,30.05,1.532,0,1,9,White,0.0,0,1,0,0,ByBirth,160,89,0
1,18.82,2.791,0,1,6,White,0.438,0,1,1,0,ByBirth,360,79,0
1,44.69,1.651,0,0,9,White,0.303,0,1,7,0,ByBirth,0,0,1
0,26.83,1.314,0,1,9,Black,7.945,1,1,1,1,ByOtherMeans,400,110,1
0,52.43,1.411,0,1,4,Black,2.137,0,1,0,1,ByBirth,120,34,0
1,29.62,2.145,0,1,9,Black,4.847,1,1,0,1,ByBirth,515,0,1
0,30.33,2.654,0,1,9,White,1.331,1,1,1,1,ByOtherMeans,220,0,1
1,52.59,1.376,0,1,4,White,0.0,0,1,0,1,ByBirth,45,137,0
1,24.86,1.436,0,1,13,Black,8.164,0,1,6,1,ByBirth,230,0,1
1,23.63,2.852,0,0,5,Asian,1.96,1,1,0,1,ByOtherMeans,252,0,0
1,33.02,0.0,1,0,4,White,0.485,1,1,0,1,ByOtherMeans,0,0,1
1,14.21,3.738,1,0,13,Black,0.0,1,1,0,0,ByBirth,80,0,1
1,31.31,0.0,1,0,7,White,1.652,1,1,1,1,ByBirth,300,0,1
1,42.77,6.399,0,0,7,White,1.526,1,1,5,0,ByBirth,0,0,1
0,17.49,0.989,1,0,3,Other,2.102,1,1,3,0,ByBirth,145,0,1
1,15.17,7.967,1,0,1,Black,0.0,0,1,0,1,ByBirth,240,0,0
1,22.18,8.381,1,0,4,White,3.66,0,1,0,1,ByOtherMeans,120,0,0
0,23.32,1.557,0,0,6,Black,0.67,1,1,0,0,ByOtherMeans,272,0,0
0,51.52,2.455,0,0,0,White,0.334,0,1,15,1,ByBirth,280,0,0
1,17.09,9.837,1,0,7,Black,5.71,0,1,3,1,ByBirth,0,0,1
1,43.23,1.477,1,0,5,White,0.0,1,1,9,0,ByBirth,60,0,1
0,23.6,7.042,1,0,7,White,9.745,1,1,0,1,ByBirth,0,0,1
1,20.84,0.753,1,0,1,Black,1.314,0,1,0,0,ByBirth,274,0,1
1,15.17,3.583,1,0,6,White,4.586,0,1,0,1,ByBirth,180,0,0
1,20.52,2.956,1,1,5,White,0.0,1,0,0,1,ByBirth,360,0,0
1,34.28,3.58,0,1,13,White,0.0,1,0,0,1,ByBirth,232,0,0
1,23.59,3.721,0,1,1,White,0.0,1,1,0,1,ByBirth,168,0,0
1,32.74,2.287,0,1,4,White,0.0,1,0,0,1,ByBirth,60,0,0
1,18.55,3.402,1,0,4,Other,0.0,1,1,0,1,ByBirth,80,0,1
1,53.66,1.148,1,1,7,Black,0.0,1,1,0,1,ByBirth,360,0,1
1,15.17,16.373,1,1,13,White,0.0,1,0,0,1,Temporary,260,0,0
1,17.14,1.242,1,1,6,White,0.0,1,0,0,1,ByBirth,180,0,0
1,40.86,2.615,0,0,10,White,0.0,1,0,0,1,ByBirth,180,0,0
1,18.42,15.508,1,1,4,Latino,0.0,1,1,0,1,ByBirth,252,0,0
1,25.73,6.438,1,0,5,Black,0.0,1,0,0,1,ByBirth,140,0,0
1,28.72,0.517,1,1,7,Black,0.0,1,0,0,1,ByBirth,120,0,1
0,26.73,0.0,1,0,0,Black,0.0,1,1,0,1,ByBirth,50,0,1
0,48.67,2.132,1,1,6,White,0.0,1,0,0,1,ByBirth,720,0,0
0,18.96,0.864,1,1,11,Black,0.0,1,1,0,1,ByBirth,100,0,0
1,17.88,5.746,1,1,5,Black,5.484,1,0,0,0,ByBirth,380,719,0
1,18.97,9.195,1,1,4,White,3.498,0,0,0,0,ByBirth,60,4603,1
1,19.6,6.7,1,1,1,White,4.296,0,0,0,0,ByBirth,440,41,0
1,19.93,2.934,0,1,4,Black,2.866,0,0,0,0,ByBirth,0,150,0
0,18.17,1.922,1,1,4,White,2.95,0,0,0,0,ByOtherMeans,154,391,0
1,20.29,4.943,0,0,13,White,3.901,0,0,0,0,ByOtherMeans,176,82,0
1,21.18,6.582,0,1,7,White,3.756,0,0,5,0,ByOtherMeans,300,0,1
0,18.02,19.432,0,1,8,White,12.476,1,0,0,0,ByBirth,180,57,0
0,22.7,3.706,1,1,11,White,6.51,0,0,0,0,ByBirth,200,533,0
1,20.78,8.586,1,1,9,Black,3.715,1,0,3,0,ByBirth,380,0,1
1,22.36,3.3,1,0,2,White,4.276,0,0,0,0,ByBirth,140,53,0
1,18.54,2.127,0,1,2,Black,2.621,1,0,1,0,ByBirth,100,389,1
1,18.17,4.025,1,0,1,Black,4.435,1,0,0,0,ByBirth,0,0,0
1,20.6,3.284,1,1,9,White,2.836,1,0,0,0,ByBirth,500,327,1
0,19.32,3.193,1,1,4,Latino,4.335,0,0,0,0,ByBirth,340,374,0
1,15.45,15.712,1,0,10,Other,0.0,1,0,0,0,ByOtherMeans,96,9,0
0,25.44,7.069,0,1,9,White,1.248,1,0,0,1,Temporary,220,1434,1
1,18.37,15.974,1,1,6,White,0.54,1,0,3,0,ByOtherMeans,120,0,0
1,23.08,6.804,0,0,4,White,0.0,1,0,0,0,ByOtherMeans,100,49,0
1,21.71,7.887,0,1,6,Black,0.0,1,0,0,0,Temporary,140,644,0
1,19.74,15.787,1,0,11,Latino,0.0,1,0,0,1,ByOtherMeans,200,19,0
1,18.17,8.12,0,1,4,Latino,0.628,1,0,0,0,ByOtherMeans,100,0,0
0,38.27,6.202,0,1,1,Black,19.218,1,0,1,0,ByOtherMeans,100,744,1
1,28.41,12.283,1,0,0,White,0.0,1,0,0,0,ByOtherMeans,160,9,0
1,30.68,15.305,1,0,4,Asian,0.002,1,0,0,1,ByOtherMeans,80,113,0
1,42.94,19.533,0,1,9,Latino,5.64,1,0,0,1,ByOtherMeans,176,109,0
0,25.37,4.672,1,1,8,Black,0.785,1,0,0,0,ByOtherMeans,200,53,0
1,37.47,8.503,1,1,8,White,3.711,1,0,0,1,Temporary,455,1329,1
1,50.52,7.309,1,1,4,Asian,0.0,1,0,0,1,ByOtherMeans,120,65,0
1,20.82,5.321,1,1,5,Latino,0.279,1,0,0,1,ByOtherMeans,0,73,0
0,33.74,1.933,1,0,6,Asian,0.032,1,0,0,1,ByBirth,140,24,0
1,22.7,1.656,1,1,2,Black,0.0,1,1,0,1,ByBirth,260,418,1
0,43.58,7.246,1,1,2,White,0.0,1,0,0,1,ByBirth,132,167,0
1,21.19,13.569,0,1,5,White,0.0,1,0,0,1,ByBirth,140,0,0
0,29.87,2.071,0,1,9,White,0.139,1,0,0,1,ByBirth,220,97,0
0,28.36,14.557,1,1,6,White,0.0,1,0,0,1,ByBirth,260,0,0
1,57.33,7.02,1,1,12,White,0.0,1,0,0,1,ByBirth,1160,171,0
1,39.17,3.1,0,1,1,White,0.0,1,1,0,1,ByBirth,280,429,0
1,19.66,3.621,0,1,6,Asian,0.0,1,0,0,1,ByBirth,272,0,0
1,21.09,5.174,1,0,10,Black,0.0,1,0,0,1,ByBirth,120,92,0
1,25.7,6.691,0,1,6,White,0.0,1,0,0,1,ByBirth,276,87,0
1,34.21,5.688,0,0,9,White,0.0,1,1,0,1,ByOtherMeans,50,0,1
1,23.79,2.882,1,1,13,White,0.099,1,0,0,1,ByBirth,180,13,0
1,30.69,4.736,1,0,10,Latino,0.0,1,0,0,1,ByBirth,180,0,0
1,59.1,6.46,1,0,9,Black,0.0,1,1,0,1,ByOtherMeans,0,8,1
0,36.48,2.082,1,1,7,White,1.794,1,1,0,0,ByBirth,80,0,1
0,22.79,0.0,1,0,6,Latino,0.288,1,0,0,1,ByBirth,86,0,0
0,22.92,0.828,1,1,4,Black,0.0,1,0,0,0,ByOtherMeans,140,0,0
0,17.32,0.0,1,1,8,Black,0.117,1,1,0,1,ByBirth,711,0,1
0,58.92,1.862,1,0,8,White,0.689,1,0,0,0,ByBirth,180,0,0
0,25.44,2.086,1,1,9,Other,1.742,1,1,0,0,ByBirth,396,0,1
0,24.67,5.115,1,1,2,White,1.434,1,0,0,1,ByBirth,0,0,0
0,44.7,1.695,1,1,4,Latino,2.448,1,0,0,0,ByBirth,164,0,0
0,15.17,2.301,1,1,6,Latino,0.0,1,0,0,1,ByBirth,200,0,0
0,24.46,3.199,1,1,7,White,0.0,1,0,0,0,ByBirth,108,0,0
0,25.67,1.96,1,1,1,White,0.0,1,0,0,0,ByBirth,140,0,0
0,23.78,1.638,1,1,4,White,0.221,1,0,0,0,ByBirth,100,0,0
0,23.75,4.475,1,0,5,Black,0.42,1,0,0,1,ByBirth,0,0,0
0,29.04,0.41,1,0,11,Latino,2.133,1,0,0,0,ByOtherMeans,928,0,0
0,35.4,6.348,1,0,6,White,0.208,1,0,0,1,ByBirth,280,0,0
1,23.79,0.0,0,1,2,Black,0.0,1,0,0,0,ByBirth,360,0,0
1,51.38,0.132,0,1,3,White,27.128,1,0,2,1,ByBirth,280,0,1
1,19.77,0.564,1,0,7,White,0.0,1,0,0,0,ByBirth,60,166,0
1,34.02,0.009,1,0,1,White,0.036,1,0,0,0,ByBirth,100,8,0
1,37.4,0.0,1,0,2,White,0.349,1,0,12,0,ByBirth,320,0,1
0,25.97,0.0,1,1,8,White,5.357,1,0,5,1,ByBirth,0,0,1
0,42.8,0.0,1,1,10,White,2.41,1,0,9,1,ByBirth,0,0,1
1,27.41,0.146,0,1,2,White,3.556,1,0,3,0,ByBirth,100,92,1
1,14.31,0.42,1,1,7,White,1.679,1,0,5,0,ByBirth,0,424,1
1,43.83,0.0,1,0,6,Black,3.69,1,0,14,0,ByBirth,22,0,1
0,33.16,0.15,1,1,5,White,0.0,1,0,0,0,ByBirth,160,388,0
0,29.16,0.584,0,1,4,White,2.904,1,0,11,0,ByBirth,352,20,1
1,19.59,0.497,0,1,4,Asian,0.0,1,0,0,1,ByBirth,140,156,0
1,34.41,0.0,1,1,5,Other,2.056,1,0,0,0,ByBirth,0,363,1
1,33.33,0.0,1,1,6,White,0.0,1,0,0,0,ByBirth,272,91,0
0,30.93,3.254,1,1,4,White,0.0,1,1,0,1,ByBirth,80,27,0
1,50.27,7.903,1,0,13,White,0.0,1,0,0,0,ByBirth,0,194,1
1,36.73,6.124,1,1,5,Other,0.0,1,0,0,0,ByBirth,0,104,0
1,43.45,3.203,1,1,13,White,0.0,1,0,0,0,ByBirth,120,0,1
1,23.86,9.846,1,1,12,White,0.0,1,0,0,0,ByBirth,487,2689,1
0,15.17,19.316,1,0,0,White,0.0,1,0,0,0,ByBirth,180,549,0
1,21.86,4.035,1,1,3,White,0.0,1,0,0,1,ByBirth,0,14,1
1,48.53,4.575,1,0,7,White,0.0,1,1,0,0,ByBirth,52,528,1
1,15.17,3.448,1,0,8,White,0.0,1,0,0,0,ByBirth,240,153,0
1,26.26,10.832,1,1,1,Latino,0.0,1,0,0,1,ByBirth,0,58,0
1,20.64,13.513,1,0,10,White,0.0,1,0,0,1,ByBirth,200,677,0
0,21.41,8.363,1,0,9,Latino,0.0,1,0,0,0,ByBirth,174,173,0
1,27.0,9.388,1,0,11,White,0.0,1,0,0,0,ByBirth,200,4609,1
1,20.34,3.83,1,0,2,Black,0.0,1,0,0,1,ByBirth,100,0,0
0,23.53,15.073,1,1,9,Other,0.0,1,0,0,1,ByBirth,0,1544,0
1,36.6,6.448,1,1,5,White,0.0,1,0,0,0,ByOtherMeans,300,33,0
1,23.08,6.098,0,1,8,White,2.634,1,0,7,0,ByBirth,120,0,1
1,28.91,1.985,1,1,4,White,0.0,1,0,0,0,ByBirth,120,0,0
0,20.75,5.162,0,1,4,White,2.056,1,0,0,0,ByBirth,80,0,1
0,26.64,9.152,0,1,4,White,1.519,1,0,0,1,ByBirth,181,0,1
1,18.91,6.792,0,1,0,White,5.874,1,0,16,0,ByBirth,0,0,1
1,18.0,7.59,1,1,3,White,2.466,1,0,3,0,ByBirth,140,81,1
1,19.01,3.484,0,1,7,White,0.73,1,0,4,1,ByBirth,300,0,1
1,19.75,4.145,0,1,12,White,1.708,1,0,0,0,ByBirth,370,0,1
0,25.41,2.167,0,1,4,White,0.652,1,0,0,1,ByBirth,370,0,1
1,17.28,6.979,1,1,4,White,0.334,1,0,0,1,ByBirth,200,0,0
1,18.25,3.061,1,1,7,White,0.0,1,0,0,0,ByBirth,200,0,0
1,17.23,2.076,1,1,2,White,0.01,1,0,0,0,ByBirth,200,79,0
1,28.72,5.079,0,1,4,White,2.259,1,0,0,1,ByBirth,393,224,1
1,38.43,2.051,1,1,4,White,0.574,1,0,0,1,ByBirth,160,122,0
